customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00895,Female,0,No,Yes,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),58.86,2881.26,No
CUST-00896,Female,0,No,No,15,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),53.95,810.34,No
CUST-00897,Female,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),50.93,3110.16,No
CUST-00898,Female,0,Yes,No,43,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,45.32,1960.61,No
CUST-00899,Male,1,Yes,No,15,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),48.52,727.31,Yes
CUST-00900,Male,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.57,164.46,Yes
CUST-00901,Male,1,Yes,No,29,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),45.83,1331.49,Yes
CUST-00902,Female,0,Yes,No,62,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,43.5,2699.13,No
CUST-00903,Female,1,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),29.51,1766.21,Yes
CUST-00904,Male,0,No,No,69,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),46.47,3207.06,No
CUST-00905,Male,0,Yes,No,22,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),44.09,965.39,No
CUST-00906,Female,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,62.72,815.38,No
CUST-00907,Female,0,No,Yes,50,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),38.2,1909.73,Yes
CUST-00908,Male,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.07,1129.42,No
CUST-00909,Male,0,Yes,No,29,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),41.83,1214.84,No
CUST-00910,Female,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.38,414.01,No
CUST-00911,Male,0,Yes,Yes,20,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,36.15,722.1,No
CUST-00912,Male,0,No,Yes,6,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),43.51,258.66,No
CUST-00913,Male,0,Yes,No,22,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,48.87,1083.79,No
CUST-00914,Female,0,Yes,Yes,9,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,41.63,378.53,No
CUST-00915,Female,0,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),51.14,1642.62,No
CUST-00916,Female,0,No,No,33,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),56.74,1872.53,Yes
CUST-00917,Female,1,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,29.45,2063.96,No
CUST-00918,Female,0,No,Yes,49,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,51.76,2537.16,No
CUST-00919,Female,0,Yes,Yes,30,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),48.83,1460.52,Yes
CUST-00920,Female,1,Yes,Yes,16,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),52.28,840.47,No
CUST-00921,Male,0,Yes,Yes,65,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),62.04,4021.83,No
CUST-00922,Male,0,No,No,14,No,No phone service,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,64.5,904.29,No
CUST-00923,Male,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,56.62,3164.8,No
CUST-00924,Male,0,Yes,Yes,37,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),40.19,1472.17,No
CUST-00925,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),57.8,2833.82,No
CUST-00926,Male,0,Yes,Yes,50,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,46.66,2334.06,Yes
CUST-00927,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),55.99,2015.22,No
CUST-00928,Female,0,No,No,52,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,47.59,2483.12,No
CUST-00929,Female,0,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,50.11,1151.23,No
CUST-00930,Male,0,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.93,2040.81,No
CUST-00931,Male,0,No,No,71,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,No,Mailed check,50.36,3575.52,No
CUST-00932,Female,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,66.76,3006.74,Yes
CUST-00933,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,61.87,1734.06,No
CUST-00934,Male,0,Yes,No,20,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,45.04,896.93,No
CUST-00935,Female,1,Yes,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.02,1526.9,No
CUST-00936,Male,1,Yes,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),28.07,1599.69,No
CUST-00937,Female,0,No,Yes,59,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,46.33,2731.59,No
CUST-00938,Male,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.42,793.26,Yes
CUST-00939,Female,0,No,Yes,19,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,54.19,1038.78,No
CUST-00940,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),64.55,832.1,No
CUST-00941,Female,0,Yes,No,62,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),55.57,3446.2,No
CUST-00942,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.15,380.17,No
CUST-00943,Female,0,No,No,11,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,68.43,757.47,Yes
CUST-00944,Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.1,1747.06,No
CUST-00945,Male,1,No,No,12,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),56.99,682.69,Yes
CUST-00946,Male,0,No,No,35,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,61.44,2150.32,No
CUST-00947,Male,0,No,Yes,39,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),61.77,2410.56,No
CUST-00948,Female,0,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,68.97,2210.69,Yes
CUST-00949,Female,0,No,No,14,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),55.27,777.45,No
CUST-00950,Male,0,Yes,No,65,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,63.55,4138.16,No
CUST-00951,Male,0,No,No,27,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),62.2,1674.4,No
CUST-00952,Female,0,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.28,1390.41,No
CUST-00953,Male,0,No,No,43,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),40.54,1739.84,Yes
CUST-00954,Female,0,No,No,65,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,45.81,2983.21,No
CUST-00955,Male,0,No,No,55,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,62.55,3449.4,No
CUST-00956,Male,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,56.15,1967.06,Yes
CUST-00957,Female,1,Yes,Yes,32,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.35,1454.66,No
CUST-00958,Male,0,No,No,19,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),63.46,1207.79,No
CUST-00959,Female,0,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.67,1199.05,No
CUST-00960,Male,0,No,No,20,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),59.6,1196.74,No
CUST-00961,Male,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,26.09,733.06,No
CUST-00962,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.84,78.28,No
CUST-00963,Female,0,Yes,No,32,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),34.08,1089.24,No
CUST-00964,Male,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.33,1815.22,Yes
CUST-00965,Male,0,Yes,No,54,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.88,3237.23,No
CUST-00966,Male,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.73,987.21,No
CUST-00967,Male,0,No,Yes,15,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),50.2,753.53,No
CUST-00968,Female,0,Yes,No,62,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,36.84,2287.28,No
CUST-00969,Female,0,No,No,31,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),38.77,1206.9,No
CUST-00970,Male,0,No,No,61,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Electronic check,36.32,2224.39,No
CUST-00971,Female,0,Yes,Yes,26,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.71,1265.21,Yes
CUST-00972,Male,0,No,No,69,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),53.33,3677.17,No
CUST-00973,Male,0,Yes,Yes,57,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,55.23,3156.33,No
CUST-00974,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),52.55,1042.3,No
CUST-00975,Female,0,No,Yes,66,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,47.26,3121.15,No
CUST-00976,Female,0,Yes,Yes,21,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,64.19,1355.77,Yes
CUST-00977,Female,0,Yes,Yes,60,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,39.54,2381.45,Yes
CUST-00978,Female,1,No,Yes,63,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,39.11,2461.39,Yes
CUST-00979,Female,0,No,Yes,51,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),53.43,2725.96,No
CUST-00980,Female,0,Yes,No,39,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,40.83,1604.61,No
CUST-00981,Female,0,No,Yes,11,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,48.94,529.93,No
CUST-00982,Female,0,No,No,57,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),40.1,2293.75,No
CUST-00983,Female,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.8,68.82,No
CUST-00984,Male,1,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.17,860.84,Yes
CUST-00985,Female,0,Yes,No,25,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,No,Electronic check,42.22,1049.46,No
CUST-00986,Female,0,Yes,Yes,21,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.18,1393.49,Yes
CUST-00987,Female,0,No,No,42,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,52.13,2183.61,No
CUST-00988,Female,0,Yes,Yes,1,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,41.9,39.5,Yes
CUST-00989,Female,0,No,No,23,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,35.54,813.26,No
CUST-00990,Female,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,29.63,716.05,No
CUST-00991,Female,0,Yes,Yes,47,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,34.29,1615.86,Yes
CUST-00992,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),68.06,485.95,Yes
CUST-00993,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.05,1132.54,No
CUST-00994,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,55.96,2625.92,No
CUST-00995,Female,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),26.7,936.25,No
CUST-00996,Male,0,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.24,2132.21,No
CUST-00997,Male,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,58.78,173.96,Yes
CUST-00998,Female,0,No,Yes,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,55.91,1125.7,No
CUST-00999,Female,0,Yes,Yes,44,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,75.28,3319.93,Yes
CUST-01000,Male,0,Yes,Yes,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.52,786.84,No
CUST-01001,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),59.35,1544.36,No
CUST-01002,Male,0,No,Yes,48,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,43.81,2099.87,No
CUST-01003,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),38.31,183.59,No
CUST-01004,Male,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.25,1135.79,No
CUST-01005,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,51.52,3139.04,No
CUST-01006,Male,0,Yes,No,49,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),57.21,2803.17,No
CUST-01007,Female,0,Yes,No,30,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,51.82,1550.42,No
CUST-01008,Male,0,No,No,17,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,43.9,748.08,No
CUST-01009,Female,0,No,No,70,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,61.47,4297.96,No
CUST-01010,Female,0,Yes,No,58,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,45.8,2660.47,No
CUST-01011,Male,0,Yes,No,63,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),56.92,3582.9,No
CUST-01012,Male,0,No,No,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,68.15,4157.35,No
CUST-01013,Female,0,Yes,No,63,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),38.69,2434.35,No
CUST-01014,Male,0,No,Yes,15,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),41.13,618.61,No
CUST-01015,Male,0,No,No,1,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,46.07,40.16,No
CUST-01016,Female,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,67.45,877.67,No
CUST-01017,Female,0,No,Yes,48,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),41.96,2017.46,Yes
CUST-01018,Male,0,No,No,34,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,40.96,1398.24,No
CUST-01019,Female,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.63,589.36,No
CUST-01020,Male,0,No,No,19,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,59.45,1132.73,Yes
CUST-01021,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,46.28,2969.79,No
CUST-01022,Male,0,No,No,66,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),61.5,4054.67,No
CUST-01023,Female,0,No,No,57,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,48.84,2775.86,No
CUST-01024,Female,0,No,Yes,44,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,46.01,2032.78,No
CUST-01025,Female,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,54.33,646.36,No
CUST-01026,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,54.85,2192.72,No
CUST-01027,Female,1,Yes,No,24,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,45.57,1087.63,No
CUST-01028,Male,0,No,Yes,11,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,70.82,778.62,Yes
CUST-01029,Male,0,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,51.28,3382.84,Yes
CUST-01030,Male,0,Yes,No,1,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),42.1,40.54,Yes
CUST-01031,Male,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,28.3,1632.03,No
CUST-01032,Female,0,No,No,28,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,48.77,1350.7,No
CUST-01033,Male,0,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.27,2127.28,No
CUST-01034,Female,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.11,1419.81,No
CUST-01035,Male,0,Yes,No,71,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),44.85,3183.66,No
CUST-01036,Female,1,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.03,632.47,No
CUST-01037,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.31,731.12,Yes
CUST-01038,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.87,1647.73,No
CUST-01039,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,50.44,2273.92,No
CUST-01040,Male,0,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),27.6,1932.55,No
CUST-01041,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,69.51,1182.44,Yes
CUST-01042,Female,0,No,No,39,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.11,1024.95,No
CUST-01043,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),62.04,2483.49,Yes
CUST-01044,Male,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.1,671.63,No
CUST-01045,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,72.03,150.8,Yes
